id,name,district,intro,hint1,hint2,hint3,fact1,fact2,fact3,difficulty,lat,lon,image_url
27,Karanji Lake,Mysuru,"Somewhere in Karnataka, this lake holds a story worth uncovering.",Lake with a walk-through aviary and butterfly park.,"It's a well-known lake, popular for bird watching.","Visitors flock here for bird watching, boating, butterfly spotting -- a well-loved spot in Mysuru district.",Category: Lake,Known for: Lake with a walk-through aviary and butterfly park,"Popular activities: Bird watching, Boating, Butterfly spotting",easy,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Mysuru_Montage.jpg/500px-Mysuru_Montage.jpg
30,Regional Museum of Natural History,Mysuru,"Somewhere in Karnataka, this museum holds a story worth uncovering.","Focus on flora, fauna, and geology of South India.","It's a well-known museum, popular for educational tour.","Visitors flock here for educational tour, nature study -- a well-loved spot in Mysuru district.",Category: Museum,"Known for: Focus on flora, fauna, and geology of South India","Popular activities: Educational tour, Nature study",easy,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Mysuru_Montage.jpg/500px-Mysuru_Montage.jpg
33,GRS Fantasy Park,Mysuru,"Somewhere in Karnataka, this park holds a story worth uncovering.",Amusement and water park.,"It's a well-known park, popular for rides.","Visitors flock here for rides, water slides, family entertainment -- a well-loved spot in Mysuru district.",Category: Park,Known for: Amusement and water park,"Popular activities: Rides, Water slides, Family entertainment",easy,12.2958,76.6394,https://placehold.co/500x350/1c433c/8fe0a8?font=roboto&text=GRS%20Fantasy%20Park
36,Talakad,Mysuru,"Somewhere in Karnataka, this temple holds a story worth uncovering.",Historical site with submerged temples.,"It's a well-known temple, popular for archaeological study.","Visitors flock here for archaeological study, temple visit, photography -- a well-loved spot in Mysuru district.",Category: Temple,Known for: Historical site with submerged temples,"Popular activities: Archaeological study, Temple visit, Photography",easy,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Mysuru_Montage.jpg/500px-Mysuru_Montage.jpg
39,Somnathpur Temple (Chennakesava Temple),Mysuru,"Somewhere in Karnataka, this temple holds a story worth uncovering.",Hoysala architecture masterpiece.,"It's a well-known temple, popular for architecture study.","Visitors flock here for architecture study, sculpture viewing, history tour -- a well-loved spot in Mysuru district.",Category: Temple,Known for: Hoysala architecture masterpiece,"Popular activities: Architecture study, Sculpture viewing, History tour",easy,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Le_temple_de_Chennakesava_%28Somanathapura%2C_Inde%29_%2814465165685%29.jpg/500px-Le_temple_de_Chennakesava_%28Somanathapura%2C_Inde%29_%2814465165685%29.jpg
22,Brindavan Gardens,Mysuru,"Somewhere in Karnataka, this garden holds a story worth uncovering.",Terraced gardens with musical fountains.,"It's a well-known garden, popular for musical fountain show.","Visitors flock here for musical fountain show, boating, evening strolls -- a well-loved spot in Mysuru district.",Category: Garden,Known for: Terraced gardens with musical fountains,"Popular activities: Musical fountain show, Boating, Evening strolls",medium,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Brindavan_Gardens.JPG/500px-Brindavan_Gardens.JPG
25,St. Philomena's Church,Mysuru,"Somewhere in Karnataka, this attraction holds a story worth uncovering.","Gothic-style cathedral, one of the tallest in Asia.","It's a well-known attraction, popular for architecture appreciation.","Visitors flock here for architecture appreciation, spiritual visit, photography -- a well-loved spot in Mysuru district.",Category: Attraction,"Known for: Gothic-style cathedral, one of the tallest in Asia","Popular activities: Architecture appreciation, Spiritual visit, Photography",medium,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/India_-_St._Philomena%27s_Church_02.jpg/500px-India_-_St._Philomena%27s_Church_02.jpg
28,Railway Museum Mysore,Mysuru,"Somewhere in Karnataka, this museum holds a story worth uncovering.",Museum showcasing historic locomotives.,"It's a well-known museum, popular for history of railways.","Visitors flock here for history of railways, train viewing, photography -- a well-loved spot in Mysuru district.",Category: Museum,Known for: Museum showcasing historic locomotives,"Popular activities: History of railways, Train viewing, Photography",medium,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Mysore_Rly_Station_Panorama_Karnataka_Apr22_A7C_01908-10.jpg/500px-Mysore_Rly_Station_Panorama_Karnataka_Apr22_A7C_01908-10.jpg
31,Datta Peetham,Mysuru,"Somewhere in Karnataka, this attraction holds a story worth uncovering.",Ashram of Avadhoota Datta Peetham.,"It's a well-known attraction, popular for spiritual visit.","Visitors flock here for spiritual visit, yoga, meditation -- a well-loved spot in Mysuru district.",Category: Attraction,Known for: Ashram of Avadhoota Datta Peetham,"Popular activities: Spiritual visit, Yoga, Meditation",medium,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Sri_Ganapathi_Sachchidananda_Swamiji.jpg/500px-Sri_Ganapathi_Sachchidananda_Swamiji.jpg
34,Melukote,Mysuru,"Somewhere in Karnataka, this temple holds a story worth uncovering.",Ancient temple town with historical significance.,"It's a well-known temple, popular for religious visit.","Visitors flock here for religious visit, architecture study, hill climbing -- a well-loved spot in Mysuru district.",Category: Temple,Known for: Ancient temple town with historical significance,"Popular activities: Religious visit, Architecture study, Hill climbing",medium,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/0/06/Siddaramaiah_at_the_function_Akshaya_Patra_Foundation_in_Karnataka.jpg
37,Bandipur National Park,Mysuru,"Somewhere in Karnataka, this park holds a story worth uncovering.",Tiger reserve and wildlife sanctuary.,"It's a well-known park, popular for wildlife safari.","Visitors flock here for wildlife safari, bird watching, photography -- a well-loved spot in Mysuru district.",Category: Park,Known for: Tiger reserve and wildlife sanctuary,"Popular activities: Wildlife safari, Bird watching, Photography",medium,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Mysuru_Montage.jpg/500px-Mysuru_Montage.jpg
40,Balamuri Falls,Mysuru,"Somewhere in Karnataka, this waterfall holds a story worth uncovering.",Small waterfall and picnic spot.,"It's a well-known waterfall, popular for picnic.","Visitors flock here for picnic, swimming, relaxation -- a well-loved spot in Mysuru district.",Category: Waterfall,Known for: Small waterfall and picnic spot,"Popular activities: Picnic, Swimming, Relaxation",medium,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Bhagamandala_Birdseye_View_Coorg_Feb24_A7C_09524.jpg/500px-Bhagamandala_Birdseye_View_Coorg_Feb24_A7C_09524.jpg
23,Chamundi Hills,Mysuru,"Somewhere in Karnataka, this temple holds a story worth uncovering.",Hilltop temple with panoramic city views.,"It's a well-known temple, popular for religious visit.","Visitors flock here for religious visit, viewpoint photography, trekking -- a well-loved spot in Mysuru district.",Category: Temple,Known for: Hilltop temple with panoramic city views,"Popular activities: Religious visit, Viewpoint photography, Trekking",hard,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/J.C.Nagar_Welcome_Board_to_Chamundi_Hills.jpg/500px-J.C.Nagar_Welcome_Board_to_Chamundi_Hills.jpg
26,Srirangapatna,Mysuru,"Somewhere in Karnataka, this attraction holds a story worth uncovering.","Historic island town, Tipu Sultan's capital.","It's a well-known attraction, popular for history tour.","Visitors flock here for history tour, temple visit, battleground exploration -- a well-loved spot in Mysuru district.",Category: Attraction,"Known for: Historic island town, Tipu Sultan's capital","Popular activities: History tour, Temple visit, Battleground exploration",hard,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Mysuru_Montage.jpg/500px-Mysuru_Montage.jpg
29,Jaganmohan Palace Art Gallery,Mysuru,"Somewhere in Karnataka, this palace holds a story worth uncovering.",Art gallery and auditorium.,"It's a well-known palace, popular for art appreciation.","Visitors flock here for art appreciation, traditional painting viewing -- a well-loved spot in Mysuru district.",Category: Palace,Known for: Art gallery and auditorium,"Popular activities: Art appreciation, Traditional painting viewing",hard,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Mysore_Palace_Morning.jpg/500px-Mysore_Palace_Morning.jpg
32,Lalitha Mahal Palace,Mysuru,"Somewhere in Karnataka, this palace holds a story worth uncovering.","Former royal palace, now a heritage hotel.","It's a well-known palace, popular for architecture appreciation.","Visitors flock here for architecture appreciation, photography, high tea -- a well-loved spot in Mysuru district.",Category: Palace,"Known for: Former royal palace, now a heritage hotel","Popular activities: Architecture appreciation, Photography, High tea",hard,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Mysore_Palace_Morning.jpg/500px-Mysore_Palace_Morning.jpg
35,Ranganathittu Bird Sanctuary,Mysuru,"Somewhere in Karnataka, this wildlife sanctuary holds a story worth uncovering.","Islands on the Kaveri River, major bird breeding site.","It's a well-known wildlife sanctuary, popular for bird watching.","Visitors flock here for bird watching, boating, photography -- a well-loved spot in Mysuru district.",Category: Wildlife Sanctuary,"Known for: Islands on the Kaveri River, major bird breeding site","Popular activities: Bird watching, Boating, Photography",hard,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Spot-billed_Pelican_Rising_Flight_Ranganathittu_Feb24_D72_26266.jpg/500px-Spot-billed_Pelican_Rising_Flight_Ranganathittu_Feb24_D72_26266.jpg
38,Shivanasamudra Falls,Mysuru,"Somewhere in Karnataka, this waterfall holds a story worth uncovering.",Segmented waterfalls on the Kaveri River.,"It's a well-known waterfall, popular for photography.","Visitors flock here for photography, nature appreciation, picnic -- a well-loved spot in Mysuru district.",Category: Waterfall,Known for: Segmented waterfalls on the Kaveri River,"Popular activities: Photography, Nature appreciation, Picnic",hard,12.2958,76.6394,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Gagana_Chukki_%281%29.jpg/500px-Gagana_Chukki_%281%29.jpg
218,Gokarna Main Beach,Uttar_Kannada,"Somewhere in Karnataka, this temple holds a story worth uncovering.",Famous for its temple proximity and surfing.,"It's a well-known temple, popular for swimming.","Visitors flock here for swimming, surfing, beach trekking -- a well-loved spot in Uttar_Kannada district.",Category: Temple,Known for: Famous for its temple proximity and surfing,"Popular activities: Swimming, Surfing, Beach trekking",easy,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Karwar_Evening.jpg/500px-Karwar_Evening.jpg
221,Half Moon Beach,Uttar_Kannada,"Somewhere in Karnataka, this beach holds a story worth uncovering.",Secluded crescent-shaped beach reachable by trek.,"It's a well-known beach, popular for trekking.","Visitors flock here for trekking, camping, quiet relaxation -- a well-loved spot in Uttar_Kannada district.",Category: Beach,Known for: Secluded crescent-shaped beach reachable by trek,"Popular activities: Trekking, Camping, Quiet relaxation",easy,14.5,75.7,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/500px-Flag_of_India.svg.png
224,Murudeshwar Beach,Uttar_Kannada,"Somewhere in Karnataka, this beach holds a story worth uncovering.",Beach adjacent to the massive Shiva shrine.,"It's a well-known beach, popular for water sports.","Visitors flock here for water sports, photography, evening walks -- a well-loved spot in Uttar_Kannada district.",Category: Beach,Known for: Beach adjacent to the massive Shiva shrine,"Popular activities: Water sports, Photography, Evening walks",easy,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Jog_Falls_Karnataka.jpg/500px-Jog_Falls_Karnataka.jpg
227,Kali River Rafting (Dandeli),Uttar_Kannada,"Somewhere in Karnataka, this attraction holds a story worth uncovering.",Famous white-water rafting destination.,"It's a well-known attraction, popular for river rafting.","Visitors flock here for river rafting, kayaking, natural jacuzzi bathing -- a well-loved spot in Uttar_Kannada district.",Category: Attraction,Known for: Famous white-water rafting destination,"Popular activities: River rafting, Kayaking, Natural jacuzzi bathing",easy,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Kali_river.jpg/500px-Kali_river.jpg
230,Jog Falls (Siddapur side),Uttar_Kannada,"Somewhere in Karnataka, this waterfall holds a story worth uncovering.",Highest untiered waterfall in India.,"It's a well-known waterfall, popular for waterfall viewing.","Visitors flock here for waterfall viewing, photography, nature walks -- a well-loved spot in Uttar_Kannada district.",Category: Waterfall,Known for: Highest untiered waterfall in India,"Popular activities: Waterfall viewing, Photography, Nature walks",easy,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Bedara_Vesha.jpg/500px-Bedara_Vesha.jpg
233,Vibhuti Falls,Uttar_Kannada,"Somewhere in Karnataka, this waterfall holds a story worth uncovering.",Multi-tiered perennial forest waterfall.,"It's a well-known waterfall, popular for swimming.","Visitors flock here for swimming, photography, nature walks -- a well-loved spot in Uttar_Kannada district.",Category: Waterfall,Known for: Multi-tiered perennial forest waterfall,"Popular activities: Swimming, Photography, Nature walks",easy,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Yana_Rocks.jpg/500px-Yana_Rocks.jpg
236,Devbagh Island,Uttar_Kannada,"Somewhere in Karnataka, this attraction holds a story worth uncovering.",Pristine island resort off the coast of Karwar.,"It's a well-known attraction, popular for snorkeling.","Visitors flock here for snorkeling, banana boat rides, private beach stay -- a well-loved spot in Uttar_Kannada district.",Category: Attraction,Known for: Pristine island resort off the coast of Karwar,"Popular activities: Snorkeling, Banana boat rides, Private beach stay",easy,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Karwar_Evening.jpg/500px-Karwar_Evening.jpg
239,Sirsi Marikamba Temple,Uttar_Kannada,"Somewhere in Karnataka, this temple holds a story worth uncovering.",Famous for its massive wooden chariot.,"It's a well-known temple, popular for pilgrimage.","Visitors flock here for pilgrimage, viewing temple murals, cultural study -- a well-loved spot in Uttar_Kannada district.",Category: Temple,Known for: Famous for its massive wooden chariot,"Popular activities: Pilgrimage, Viewing temple murals, Cultural study",easy,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Bedara_Vesha.jpg/500px-Bedara_Vesha.jpg
242,Apsarakonda Falls,Uttar_Kannada,"Somewhere in Karnataka, this waterfall holds a story worth uncovering.",Coastal waterfall with a mythical 'pond of nymphs'.,"It's a well-known waterfall, popular for sea-view trekking.","Visitors flock here for sea-view trekking, sunset viewing, photography -- a well-loved spot in Uttar_Kannada district.",Category: Waterfall,Known for: Coastal waterfall with a mythical 'pond of nymphs',"Popular activities: Sea-view trekking, Sunset viewing, Photography",easy,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/ApsarakondaTemple.JPG/500px-ApsarakondaTemple.JPG
245,Gudavi Bird Sanctuary,Uttar_Kannada,"Somewhere in Karnataka, this lake holds a story worth uncovering.",Lake sanctuary attracting thousands of migratory birds.,"It's a well-known lake, popular for bird watching.","Visitors flock here for bird watching, nature walks, photography -- a well-loved spot in Uttar_Kannada district.",Category: Lake,Known for: Lake sanctuary attracting thousands of migratory birds,"Popular activities: Bird watching, Nature walks, Photography",easy,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Hampi_virupaksha_temple.jpg/500px-Hampi_virupaksha_temple.jpg
219,Om Beach,Uttar_Kannada,"Somewhere in Karnataka, this beach holds a story worth uncovering.",Naturally shaped like the Hindu 'Om' symbol.,"It's a well-known beach, popular for speed boating.","Visitors flock here for speed boating, trekking to nearby beaches, sunbathing -- a well-loved spot in Uttar_Kannada district.",Category: Beach,Known for: Naturally shaped like the Hindu 'Om' symbol,"Popular activities: Speed boating, Trekking to nearby beaches, Sunbathing",medium,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Jog_Falls_Karnataka.jpg/500px-Jog_Falls_Karnataka.jpg
222,Paradise Beach,Uttar_Kannada,"Somewhere in Karnataka, this beach holds a story worth uncovering.",Remote rocky beach known for its hippie culture roots.,"It's a well-known beach, popular for boat transit.","Visitors flock here for boat transit, night camping, photography -- a well-loved spot in Uttar_Kannada district.",Category: Beach,Known for: Remote rocky beach known for its hippie culture roots,"Popular activities: Boat transit, Night camping, Photography",medium,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Hampi_virupaksha_temple.jpg/500px-Hampi_virupaksha_temple.jpg
225,Netrani Island,Uttar_Kannada,"Somewhere in Karnataka, this attraction holds a story worth uncovering.",Heart-shaped island known as the 'Pigeon Island'.,"It's a well-known attraction, popular for scuba diving.","Visitors flock here for scuba diving, snorkeling, deep-sea photography -- a well-loved spot in Uttar_Kannada district.",Category: Attraction,Known for: Heart-shaped island known as the 'Pigeon Island',"Popular activities: Scuba diving, Snorkeling, Deep-sea photography",medium,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Karwar_Evening.jpg/500px-Karwar_Evening.jpg
228,Supa Dam,Uttar_Kannada,"Somewhere in Karnataka, this attraction holds a story worth uncovering.",Massive concrete gravity dam on the Kali river.,"It's a well-known attraction, popular for viewing the reservoir.","Visitors flock here for viewing the reservoir, photography, educational tour -- a well-loved spot in Uttar_Kannada district.",Category: Attraction,Known for: Massive concrete gravity dam on the Kali river,"Popular activities: Viewing the reservoir, Photography, Educational tour",medium,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Kali_River_620.JPG/500px-Kali_River_620.JPG
231,Unchalli Falls,Uttar_Kannada,"Somewhere in Karnataka, this waterfall holds a story worth uncovering.",Spectacular 116-meter drop known as Lushington Falls.,"It's a well-known waterfall, popular for forest trekking.","Visitors flock here for forest trekking, photography, nature appreciation -- a well-loved spot in Uttar_Kannada district.",Category: Waterfall,Known for: Spectacular 116-meter drop known as Lushington Falls,"Popular activities: Forest trekking, Photography, Nature appreciation",medium,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Hampi_virupaksha_temple.jpg/500px-Hampi_virupaksha_temple.jpg
234,Mirjan Fort,Uttar_Kannada,"Somewhere in Karnataka, this fort holds a story worth uncovering.",16th-century architectural marvel covered in moss.,"It's a well-known fort, popular for history tour.","Visitors flock here for history tour, fort exploration, photography -- a well-loved spot in Uttar_Kannada district.",Category: Fort,Known for: 16th-century architectural marvel covered in moss,"Popular activities: History tour, Fort exploration, Photography",medium,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Mirjan_Fort_02.JPG/500px-Mirjan_Fort_02.JPG
237,Anshi National Park,Uttar_Kannada,"Somewhere in Karnataka, this park holds a story worth uncovering.",Evergreen tropical rainforest and tiger reserve.,"It's a well-known park, popular for jungle trekking.","Visitors flock here for jungle trekking, wildlife spotting, bird watching -- a well-loved spot in Uttar_Kannada district.",Category: Park,Known for: Evergreen tropical rainforest and tiger reserve,"Popular activities: Jungle trekking, Wildlife spotting, Bird watching",medium,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Jog_Falls_Karnataka.jpg/500px-Jog_Falls_Karnataka.jpg
240,Magod Falls,Uttar_Kannada,"Somewhere in Karnataka, this waterfall holds a story worth uncovering.",Two-step waterfall formed by the Bedti river.,"It's a well-known waterfall, popular for landscape photography.","Visitors flock here for landscape photography, picnic, nature walks -- a well-loved spot in Uttar_Kannada district.",Category: Waterfall,Known for: Two-step waterfall formed by the Bedti river,"Popular activities: Landscape photography, Picnic, Nature walks",medium,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Jog_Falls_Karnataka.jpg/500px-Jog_Falls_Karnataka.jpg
243,Idagunji Ganesha Temple,Uttar_Kannada,"Somewhere in Karnataka, this temple holds a story worth uncovering.",Ancient temple with a 1500-year-old idol.,"It's a well-known temple, popular for pilgrimage.","Visitors flock here for pilgrimage, architecture study, religious visit -- a well-loved spot in Uttar_Kannada district.",Category: Temple,Known for: Ancient temple with a 1500-year-old idol,"Popular activities: Pilgrimage, Architecture study, Religious visit",medium,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Entrance_to_Shri_Ganesh_Temple_at_Gokarna_-_panoramio.jpg/500px-Entrance_to_Shri_Ganesh_Temple_at_Gokarna_-_panoramio.jpg
246,Shivaganga Falls,Uttar_Kannada,"Somewhere in Karnataka, this waterfall holds a story worth uncovering.",River Shalmala drops 74 meters into a deep valley.,"It's a well-known waterfall, popular for viewpoint viewing.","Visitors flock here for viewpoint viewing, nature photography, trekking -- a well-loved spot in Uttar_Kannada district.",Category: Waterfall,Known for: River Shalmala drops 74 meters into a deep valley,"Popular activities: Viewpoint viewing, Nature photography, Trekking",medium,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Bedara_Vesha.jpg/500px-Bedara_Vesha.jpg
220,Kudle Beach,Uttar_Kannada,"Somewhere in Karnataka, this beach holds a story worth uncovering.",Wide sandy beach popular with backpackers.,"It's a well-known beach, popular for beach yoga.","Visitors flock here for beach yoga, sunset viewing, cafe hopping -- a well-loved spot in Uttar_Kannada district.",Category: Beach,Known for: Wide sandy beach popular with backpackers,"Popular activities: Beach yoga, Sunset viewing, Cafe hopping",hard,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Karwar_Evening.jpg/500px-Karwar_Evening.jpg
223,Murudeshwar Temple,Uttar_Kannada,"Somewhere in Karnataka, this temple holds a story worth uncovering.",Home to the world's second-tallest Shiva statue.,"It's a well-known temple, popular for pilgrimage.","Visitors flock here for pilgrimage, climbing the rajagopura for sea views -- a well-loved spot in Uttar_Kannada district.",Category: Temple,Known for: Home to the world's second-tallest Shiva statue,"Popular activities: Pilgrimage, Climbing the Rajagopura for sea views",hard,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Jog_Falls_Karnataka.jpg/500px-Jog_Falls_Karnataka.jpg
226,Dandeli Wildlife Sanctuary,Uttar_Kannada,"Somewhere in Karnataka, this wildlife sanctuary holds a story worth uncovering.",Second largest wildlife sanctuary in Karnataka.,"It's a well-known wildlife sanctuary, popular for jungle safari.","Visitors flock here for jungle safari, bird watching, wildlife photography -- a well-loved spot in Uttar_Kannada district.",Category: Wildlife Sanctuary,Known for: Second largest wildlife sanctuary in Karnataka,"Popular activities: Jungle safari, Bird watching, Wildlife photography",hard,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Jog_Falls_Karnataka.jpg/500px-Jog_Falls_Karnataka.jpg
229,Syntheri Rocks,Uttar_Kannada,"Somewhere in Karnataka, this attraction holds a story worth uncovering.",Monolithic limestone rock formation in the forest.,"It's a well-known attraction, popular for trekking.","Visitors flock here for trekking, geological study, photography -- a well-loved spot in Uttar_Kannada district.",Category: Attraction,Known for: Monolithic limestone rock formation in the forest,"Popular activities: Trekking, Geological study, Photography",hard,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Jog_Falls_Karnataka.jpg/500px-Jog_Falls_Karnataka.jpg
232,Yana Caves,Uttar_Kannada,"Somewhere in Karnataka, this cave holds a story worth uncovering.",Unique crystalline karst limestone rock formations.,"It's a well-known cave, popular for trekking.","Visitors flock here for trekking, cave exploration, photography -- a well-loved spot in Uttar_Kannada district.",Category: Cave,Known for: Unique crystalline karst limestone rock formations,"Popular activities: Trekking, Cave exploration, Photography",hard,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Hampi_virupaksha_temple.jpg/500px-Hampi_virupaksha_temple.jpg
235,Karwar Beach (Rabindranath Tagore Beach),Uttar_Kannada,"Somewhere in Karnataka, this beach holds a story worth uncovering.",Scenic beach that inspired Tagore's poetry.,"It's a well-known beach, popular for visit ins chapal warship museum.","Visitors flock here for visit ins chapal warship museum, water sports -- a well-loved spot in Uttar_Kannada district.",Category: Beach,Known for: Scenic beach that inspired Tagore's poetry,"Popular activities: Visit INS Chapal Warship Museum, Water sports",hard,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Karwar_Evening.jpg/500px-Karwar_Evening.jpg
238,Sahasralinga,Uttar_Kannada,"Somewhere in Karnataka, this attraction holds a story worth uncovering.",Thousands of Shiva Lingas carved on rocks in the river.,"It's a well-known attraction, popular for religious visit.","Visitors flock here for religious visit, nature photography, river exploration -- a well-loved spot in Uttar_Kannada district.",Category: Attraction,Known for: Thousands of Shiva Lingas carved on rocks in the river,"Popular activities: Religious visit, Nature photography, River exploration",hard,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Bedara_Vesha.jpg/500px-Bedara_Vesha.jpg
241,Sathodi Falls,Uttar_Kannada,"Somewhere in Karnataka, this waterfall holds a story worth uncovering.",Known as the 'Mini Niagara' of Uttara Kannada.,"It's a well-known waterfall, popular for forest trekking.","Visitors flock here for forest trekking, swimming, photography -- a well-loved spot in Uttar_Kannada district.",Category: Waterfall,Known for: Known as the 'Mini Niagara' of Uttara Kannada,"Popular activities: Forest trekking, Swimming, Photography",hard,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Jog_Falls_Karnataka.jpg/500px-Jog_Falls_Karnataka.jpg
244,Banavasi Madhukeshwara Temple,Uttar_Kannada,"Somewhere in Karnataka, this temple holds a story worth uncovering.",Capital of the ancient Kadamba dynasty.,"It's a well-known temple, popular for history tour.","Visitors flock here for history tour, stone carving study, pilgrimage -- a well-loved spot in Uttar_Kannada district.",Category: Temple,Known for: Capital of the ancient Kadamba dynasty,"Popular activities: History tour, Stone carving study, Pilgrimage",hard,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Bedara_Vesha.jpg/500px-Bedara_Vesha.jpg
247,Majali Beach,Uttar_Kannada,"Somewhere in Karnataka, this beach holds a story worth uncovering.",Quiet beach near the Goa border.,"It's a well-known beach, popular for kayaking.","Visitors flock here for kayaking, row boating, quiet relaxation -- a well-loved spot in Uttar_Kannada district.",Category: Beach,Known for: Quiet beach near the Goa border,"Popular activities: Kayaking, Row boating, Quiet relaxation",hard,14.5,75.7,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Karwar_Evening.jpg/500px-Karwar_Evening.jpg
